"cod_cliente","edad_cliente","margen_beneficio","sdo_financiacion","sdo_inversion","sdo_inversion_fuera_bal","sdo_inversion_no_T1","sdo_financiacion_no_T1","imp_domiciliaciones_cargo","imp_cuota_pres_hip","imp_tarj_credito","imp_tarj_debito","imp_domiciliaciones_nom","imp_domiciliaciones_pen","imp_domiciliaciones_desem","sdo_imposiciones_plazo","sdo_fondos_inversion","sdo_plan_pensiones","sdo_seguros_ahorro","sdo_cta_vivienda","sdo_descubierto","sdo_cta_vista","sdo_avales","sdo_pres_hipotecarios","sdo_pres_personales","sdo_valores","imp_movimientos_cargo","imp_movimientos_abono","num_movimientos_cargo","num_movimientos_abono","num_accesos_banca_elec","flag"
"Client43605",30,-22.17,46489.25,4.2,244.18,4.2,46489.25,0.0,443.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.31,0.0,0.0,0.0,4.2,0.0,46489.25,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client43730",54,61.82,1522.17,988.4,0.0,988.4,1522.17,239.88,0.0,37.0,491.12,1044.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.4,0.0,0.0,552.37,0.0,-632.06,123.22,15,3,22,"S"
"Client43750",56,47.74,81117.39,4583.45,0.0,4583.45,81117.39,965.65,447.77,1530.7,0.0,1585.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4583.45,0.0,79862.71,1127.98,0.0,-3274.85,2.03,20,3,0,"S"
"Client43774",69,84.03,78219.04,1163.34,0.0,1163.34,78219.04,1140.99,515.01,653.2,0.0,0.0,1894.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.34,0.0,78053.17,0.0,0.0,-658.23,2574.71,11,4,44,"N"
"Client43799",54,106.05,31403.35,112.82,1556.75,112.82,31403.35,735.81,324.77,161.55,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.88,0.0,0.0,112.82,0.0,30378.9,0.0,0.0,-288.14,0.0,10,0,0,"S"
"Client43846",70,2.73,0.0,543.96,1225.42,543.96,0.0,105.87,0.0,0.0,498.2,0.0,634.9,0.0,0.0,0.0,0.0,1275.81,0.0,0.0,543.96,0.0,0.0,0.0,0.0,-163.53,0.0,7,0,0,"S"
"Client43925",65,-21.2,161172.26,9563.97,39.02,9563.97,161172.26,1030.24,707.84,2882.0,0.0,432.55,3605.06,0.0,0.0,0.0,39.53,0.0,0.0,0.0,9563.97,0.0,140123.95,20427.28,0.0,-1090.46,7782.84,13,5,0,"N"
"Client43964",51,18.86,806.39,2.26,0.0,2.26,806.39,0.0,0.0,12.0,0.0,1277.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client43965",26,4.2,0.0,931.49,0.0,931.49,0.0,76.22,0.0,0.0,597.9,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.49,0.0,0.0,0.0,0.0,-293.9,0.0,7,0,0,"S"
"Client44039",68,35.05,0.0,10614.81,0.0,10614.81,0.0,454.67,0.0,0.0,0.0,0.0,1548.25,0.0,6002.0,0.0,0.0,0.0,0.0,0.0,4614.81,0.0,0.0,0.0,0.0,-1020.88,2957.0,7,3,0,"N"
"Client44137",34,88.45,4732.35,0.0,1096.18,0.0,4732.35,116.58,0.0,52.0,622.0,1186.03,0.0,0.0,0.0,0.0,1065.54,0.0,0.0,894.68,0.0,0.0,0.0,3247.87,0.0,-266.44,1375.96,5,4,0,"S"
"Client44206",69,45.74,330.81,2083.29,0.0,2083.29,330.81,1263.9,0.0,787.46,0.0,0.0,1216.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.29,0.0,0.0,0.0,0.0,-457.53,0.0,8,0,4,"S"
"Client44232",41,-32.97,64508.17,652.72,0.0,652.72,64508.17,319.88,493.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.72,0.0,64508.17,0.0,0.0,-224.66,438.32,4,7,0,"N"
"Client44245",59,2.83,161.04,0.0,35170.06,0.0,161.04,0.0,0.0,161.04,0.0,3727.08,0.0,0.0,0.0,0.0,34416.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,"S"
"Client44335",28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client44404",51,6.57,0.0,1020.39,0.0,1020.39,0.0,284.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.39,0.0,0.0,0.0,0.0,-1122.0,2126.52,3,3,0,"S"
"Client44414",32,8.84,0.0,1135.65,0.0,1135.65,0.0,91.35,0.0,0.0,1244.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.65,0.0,0.0,0.0,0.0,-133.38,0.0,10,0,4,"N"
"Client44624",56,-31.34,1545.62,1223.65,0.0,1223.65,1545.62,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.65,0.0,0.0,683.86,0.0,0.0,0.0,0,0,8,"S"
"Client44662",53,20.52,2378.95,289.18,0.0,289.18,2378.95,0.0,0.0,0.0,0.0,0.0,634.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.18,0.0,0.0,2378.95,0.0,-48.0,14.64,3,3,0,"S"
"Client44672",57,73.91,6961.62,6613.63,0.0,6613.63,6961.62,187.73,0.0,422.0,0.0,1162.61,0.0,0.0,5002.0,0.0,0.0,0.0,0.0,0.0,1613.63,0.0,0.0,5070.34,0.0,-701.59,0.0,24,0,0,"S"
"Client44769",36,-5.2,31629.13,68.4,0.0,68.4,31629.13,0.0,237.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,0.0,31629.13,0.0,0.0,-233.43,50.0,3,3,6,"N"
"Client44964",42,50.99,51122.12,17079.28,349.65,17079.28,51122.12,490.93,242.9,0.0,0.0,985.4,344.35,0.0,0.0,0.0,351.64,0.0,0.0,0.0,17079.28,0.0,51122.12,0.0,0.0,-3088.27,1309.15,10,9,0,"N"
"Client45260",29,0.22,0.0,7543.34,0.0,7543.34,0.0,282.61,0.0,0.0,825.77,2272.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7543.34,0.0,0.0,0.0,0.0,-1650.37,3.9,23,3,3,"N"
"Client45327",58,36.23,1204.57,369.84,0.0,369.84,1204.57,460.13,0.0,78.44,28.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.84,0.0,0.0,0.0,0.0,-16.15,0.0,3,0,18,"S"
"Client45678",64,18.39,3665.97,5429.88,0.0,5429.88,3665.97,2111.69,0.0,0.0,1410.19,3903.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.88,0.0,0.0,3665.97,0.0,-2195.78,349.78,22,4,9,"N"
"Client45750",36,-12.05,49353.0,56678.38,6749.99,56678.38,49353.0,613.01,493.59,739.53,0.0,1606.05,0.0,0.0,48002.0,6730.13,0.0,0.0,0.0,0.0,8678.38,0.0,49353.0,0.0,0.0,-1249.63,3019.89,30,5,20,"N"
"Client45776",49,152.82,44342.34,811.36,0.0,811.36,44342.34,1068.07,511.22,0.0,1074.11,1213.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.36,0.0,44285.09,0.0,0.0,-2065.89,1218.06,37,4,11,"N"
"Client45816",63,11.03,37.58,12014.98,56247.61,12014.98,37.58,372.59,0.0,1537.58,0.0,0.0,0.0,0.0,10002.0,0.0,55538.94,0.0,0.0,0.0,2014.98,0.0,0.0,0.0,0.0,-721.94,1732.0,6,4,12,"N"
"Client45900",41,108.25,90585.63,26.87,0.0,26.87,90585.63,0.0,509.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,0.0,89606.82,0.0,0.0,-4.2,0.0,3,0,0,"S"
"Client46007",51,-10.72,24252.41,469.12,0.0,469.12,24252.41,126.04,191.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.12,0.0,24252.41,0.0,0.0,-533.72,652.0,8,4,0,"S"
"Client46029",44,2.66,59092.97,1529.42,3892.86,1529.42,59092.97,43.76,378.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3863.47,0.0,0.0,0.0,1529.42,0.0,57614.73,1480.24,0.0,0.0,0.0,0,0,3,"N"
"Client46128",58,275.46,174002.0,2501.02,0.0,2501.02,174002.0,286.09,966.07,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.02,0.0,174002.0,0.0,0.0,-1596.72,1202.0,8,3,0,"S"
"Client46162",49,536.56,138781.57,211.0,7930.9,211.0,138781.57,2008.67,658.64,1044.29,0.0,0.0,0.0,0.0,0.0,0.0,7869.23,0.0,0.0,0.0,211.0,0.0,83819.12,0.0,0.0,-20533.11,28491.17,49,27,18,"S"
"Client46182",60,30.53,0.0,33253.43,0.0,33253.43,0.0,37.24,0.0,0.0,0.0,0.0,0.0,0.0,30002.0,0.0,0.0,0.0,0.0,0.0,3253.43,0.0,0.0,0.0,0.0,-39.93,31.43,5,3,0,"N"
"Client46238",36,-67.87,86821.16,18200.74,0.0,18200.74,86821.16,193.36,472.48,372.02,350.78,1641.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200.74,0.0,86351.9,0.0,0.0,-718.96,1941.53,23,4,17,"N"
"Client46301",42,4.09,0.0,1077.54,67.91,1077.54,0.0,211.35,0.0,0.0,312.0,992.69,0.0,0.0,0.0,0.0,67.79,0.0,0.0,0.0,1077.54,0.0,0.0,0.0,0.0,-557.37,215.0,8,3,0,"S"
"Client46464",52,34.33,27.0,7867.82,137.61,7867.82,27.0,0.0,0.0,0.0,142.0,1466.39,0.0,0.0,0.0,0.0,135.42,0.0,0.0,0.0,7867.82,0.0,0.0,0.0,0.0,-2262.38,1516.68,10,5,0,"N"
"Client46481",52,-48.75,61508.61,3870.44,2298.72,3870.44,61508.61,1452.32,453.16,89.95,0.0,2116.47,0.0,0.0,0.0,0.0,2264.83,0.0,0.0,0.0,3870.44,0.0,61426.11,0.0,0.0,-2636.2,2.03,10,3,5,"S"
"Client46535",55,31.59,4368.19,4454.35,0.0,4454.35,4368.19,487.16,0.0,0.0,1402.0,2318.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4454.35,0.0,0.0,4368.19,0.0,-1094.7,0.0,6,0,13,"N"
"Client46771",63,90.36,1377.25,13364.21,0.0,13364.21,1377.25,736.94,117.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13364.21,0.0,1377.25,0.0,0.0,-676.71,362.0,4,3,0,"N"
"Client46965",36,117.46,93034.15,1388.96,0.0,1388.96,93034.15,237.16,467.46,0.0,370.11,1118.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.96,0.0,93034.15,0.0,0.0,-164.15,782.89,5,3,0,"N"
"Client46976",37,55.77,139003.6,0.0,0.0,0.0,139003.6,112.0,501.21,125.19,944.45,1336.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.28,0.0,0.0,137944.6,0.0,0.0,-925.25,102.0,19,3,20,"N"
"Client46993",23,38.73,1026.71,18.14,0.0,18.14,1026.71,5.0,0.0,302.0,341.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,0.0,0.0,0.0,0.0,-643.83,1122.15,10,3,0,"S"
"Client47096",59,123.13,26225.91,3141.02,0.0,3141.02,26225.91,3155.58,0.0,359.4,268.78,4060.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141.02,0.0,0.0,25868.61,0.0,-1674.91,0.0,13,0,29,"S"
"Client47155",58,6.15,750.71,8907.78,1850.33,8907.78,750.71,670.66,0.0,958.76,0.0,3061.64,552.4,0.0,0.0,0.0,1820.57,0.0,0.0,0.0,8907.78,0.0,0.0,0.0,0.0,-7665.38,5130.57,22,6,3,"N"
"Client47258",29,-17.57,489.4,900.17,0.0,900.17,489.4,146.32,0.0,489.4,22.0,0.0,0.0,19.63,0.0,0.0,0.0,0.0,0.0,0.0,900.17,0.0,0.0,0.0,0.0,-12044.65,12222.23,12,7,0,"N"
"Client47321",55,12.24,0.0,7954.22,25495.72,7954.22,0.0,1459.88,0.0,0.0,0.0,2049.07,0.0,0.0,5002.0,0.0,25243.17,47018.2,0.0,0.0,2954.22,0.0,0.0,0.0,0.0,-2679.59,2145.56,18,12,0,"N"
"Client47401",43,29.95,2655.48,2491.02,3928.16,2491.02,2655.48,730.59,0.0,787.95,0.0,1359.86,0.0,0.0,0.0,0.0,3963.56,0.0,0.0,0.0,2491.02,0.0,0.0,2655.48,0.0,-462.26,27.59,13,3,19,"N"
"Client47411",31,23.76,35453.51,5854.51,0.0,5854.51,35453.51,241.45,530.91,0.0,698.28,3132.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5854.51,0.0,35453.51,0.0,0.0,-1714.07,1871.95,31,6,3,"N"
"Client47545",47,-72.86,70592.53,17835.71,0.0,17835.71,70592.53,408.67,525.55,137.69,0.0,2341.76,0.0,0.0,15003.0,0.0,0.0,0.0,0.0,0.0,2834.71,0.0,70592.53,0.0,0.0,-207.9,0.0,11,0,0,"N"
"Client47569",51,79.02,19422.04,301.74,0.0,301.74,19422.04,62.0,270.87,201.87,90.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.74,0.0,19263.69,0.0,0.0,-510.62,202.0,11,3,0,"S"
"Client47570",64,277.16,17256.21,1844.36,0.0,1844.36,17256.21,1715.16,0.0,1642.6,0.0,2649.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.36,0.0,0.0,14548.98,0.0,-1176.56,1182.0,13,3,0,"S"
"Client47681",41,19.24,0.0,318.87,0.0,318.87,0.0,598.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.87,0.0,0.0,0.0,0.0,-43.35,352.0,3,3,0,"S"
"Client47724",39,13.96,0.0,461.88,8944.94,461.88,0.0,57.0,0.0,820.59,0.0,950.63,0.0,0.0,0.0,0.0,0.0,8939.31,0.0,0.0,461.88,0.0,0.0,0.0,0.0,-637.85,4.55,19,3,0,"N"
"Client47962",52,121.39,52938.58,1201.41,2108.55,1201.41,52938.58,1291.45,274.58,307.15,0.0,2450.57,0.0,0.0,0.0,0.0,2005.77,0.0,0.0,0.0,1201.41,0.0,40178.0,10366.09,0.0,-1938.32,360.0,19,6,5,"S"
"Client48044",52,12.47,557.39,1043.61,1474.24,1043.61,557.39,194.18,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,1460.44,0.0,0.0,0.0,1043.61,0.0,0.0,557.39,0.0,-328.2,502.0,6,3,0,"S"
"Client48115",57,-75.84,119715.99,47781.66,0.0,47781.66,119715.99,238.7,591.08,276.68,0.0,2652.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47781.66,0.0,119528.16,0.0,0.0,-579.02,0.0,6,0,3,"N"
"Client48160",66,52.28,24808.59,260.54,0.0,260.54,24808.59,255.16,219.78,484.92,0.0,0.0,579.32,257.6,0.0,0.0,0.0,0.0,0.0,0.0,260.54,0.0,21902.39,1598.63,0.0,-477.95,579.32,12,3,0,"S"
"Client48220",40,149.7,33345.75,3.73,0.0,3.73,33345.75,818.51,151.36,667.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,31449.71,0.0,0.0,-28.89,1152.0,3,4,19,"S"
"Client48224",55,103.07,146959.86,1088.77,184.33,1088.77,146959.86,1103.26,783.78,359.82,772.23,1348.61,0.0,0.0,0.0,0.0,144.03,0.0,0.0,0.0,1088.77,0.0,146602.04,0.0,0.0,-1017.89,502.0,18,3,33,"S"
"Client48393",69,3.64,198.72,2500.62,0.0,2500.62,198.72,585.49,0.0,198.72,1112.57,0.0,2045.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.62,0.0,0.0,0.0,0.0,-1934.03,0.0,28,0,3,"N"
"Client48453",51,401.08,130698.52,18308.45,0.0,18308.45,130698.52,754.19,509.86,271.7,451.0,1424.56,0.0,0.0,0.0,0.0,1952.46,0.0,0.0,0.0,18308.45,0.0,103464.21,25660.2,0.0,-2793.22,21430.56,17,10,24,"S"
"Client48502",47,219.83,71863.15,293.03,49.47,293.03,71863.15,415.0,465.31,152.0,237.0,0.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,293.03,0.0,70371.23,0.0,0.0,-673.45,553.0,20,3,0,"S"
"Client48506",58,41.39,101507.65,3120.12,42.4,3120.12,101507.65,1992.2,623.04,1365.52,77.0,2901.24,0.0,0.0,0.0,0.0,42.4,0.0,0.0,0.0,3120.12,0.0,89244.7,10532.09,0.0,-4020.98,509.0,29,3,4,"S"
"Client48579",56,7.08,390.2,168.02,0.0,168.02,390.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.02,0.0,0.0,390.2,0.0,-194.24,202.0,4,3,0,"N"
"Client48902",47,5.52,315.59,4382.44,10465.6,4382.44,315.59,1726.67,0.0,315.59,1909.37,2408.87,0.0,0.0,0.0,0.0,10510.61,0.0,0.0,0.0,4382.44,0.0,0.0,0.0,11621.86,-3565.47,1913.66,39,3,0,"N"
"Client48949",52,120.68,42215.64,607.77,0.0,607.77,42215.64,801.17,385.66,1040.49,156.46,2220.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.77,0.0,39315.95,0.0,0.0,-604.77,2316.86,8,5,7,"S"
"Client48973",51,320.48,88219.78,505.18,0.0,505.18,88219.78,227.38,451.98,982.68,0.0,0.0,0.0,108.7,0.0,0.0,0.0,0.0,0.0,0.0,505.18,0.0,87210.35,0.0,0.0,-484.71,1955.14,8,5,42,"S"
"Client49006",38,7.02,743.19,0.0,0.0,0.0,743.19,0.0,0.0,1556.05,0.0,1972.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client49078",38,7.02,743.19,0.0,0.0,0.0,743.19,0.0,0.0,1556.05,0.0,1972.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client49152",62,-21.85,47369.71,1139.98,0.0,1139.98,47369.71,82.2,476.83,0.0,2133.59,1646.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.98,0.0,47369.71,0.0,0.0,-1531.79,1646.68,20,3,0,"N"
"Client49293",44,16.24,900.03,28271.13,5422.37,28271.13,900.03,202.37,0.0,0.0,318.16,1646.87,0.0,0.0,0.0,0.0,5367.12,0.0,0.0,0.0,28271.13,0.0,0.0,900.03,0.0,-41.17,18.62,4,3,5,"S"
"Client49294",41,38.63,102299.91,1666.76,9831.19,1666.76,102299.91,379.01,429.36,623.9,102.0,2247.95,0.0,0.0,0.0,0.0,9676.02,0.0,0.0,0.0,1666.76,0.0,90390.83,11262.78,0.0,-1768.65,452.0,7,3,0,"S"
"Client49487",71,130.96,33735.46,1442.05,0.0,1442.05,33735.46,273.13,379.37,2349.9,0.0,0.0,672.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.05,0.0,31324.66,0.0,0.0,-4.95,0.0,3,0,0,"S"
"Client49512",64,88.12,8662.29,1511.89,0.0,1511.89,8662.29,1971.65,0.0,1072.0,0.0,3545.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.89,0.0,0.0,6042.04,0.0,-644.71,602.0,6,3,0,"S"
"Client49534",63,14.17,869.02,1508.28,0.0,1508.28,869.02,295.85,0.0,94.64,0.0,1221.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.28,0.0,0.0,776.38,0.0,-154.89,1967.43,7,5,0,"S"
"Client49651",58,104.98,61185.06,2772.95,3241.47,2772.95,61185.06,744.02,564.77,0.0,0.0,889.16,0.0,0.0,1087.0,0.0,403.43,2837.33,0.0,0.0,1687.95,0.0,61185.06,0.0,0.0,-877.19,1324.48,16,4,0,"S"
"Client49654",63,4.62,54021.59,1126.41,750.74,1126.41,54021.59,1275.73,401.95,720.94,1552.84,1162.63,0.0,0.0,0.0,0.0,739.73,0.0,0.0,0.0,1126.41,0.0,51871.91,0.0,0.0,-1077.35,0.0,14,0,23,"S"
"Client49682",37,7.48,0.0,20.22,0.0,20.22,0.0,0.0,0.0,0.0,0.0,719.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22,0.0,0.0,0.0,0.0,-1349.7,1319.84,4,4,0,"S"
"Client49685",40,20.7,0.0,13247.26,0.0,17210.99,53228.12,19.45,0.0,0.0,1101.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13247.26,0.0,0.0,0.0,0.0,-1113.16,12703.32,15,4,0,"N"
"Client49761",27,19.94,1808.61,3462.16,0.0,3462.16,1808.61,400.38,0.0,0.0,782.91,1924.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3462.16,0.0,0.0,1808.61,0.0,-129.67,0.0,7,0,9,"N"
"Client49940",62,-16.0,36395.19,6778.08,48458.56,6778.08,36395.19,892.48,437.32,1878.15,0.0,1765.99,0.0,0.0,0.0,34947.39,13584.14,0.0,0.0,0.0,6778.08,0.0,36153.74,0.0,0.0,-9323.26,8369.01,27,9,9,"N"
"Client49945",51,36.93,6115.64,824.31,0.0,824.31,6115.64,260.21,0.0,357.47,352.0,1241.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.31,0.0,0.0,5415.61,0.0,-369.72,0.0,8,0,0,"S"
"Client50056",47,-130.35,201866.0,18961.97,1288.83,116816.74,201866.0,154.04,0.0,0.0,1898.91,2336.39,0.0,0.0,0.0,0.0,1279.26,0.0,0.0,0.0,18961.97,0.0,0.0,201866.0,0.0,-15172.93,9047.6,61,9,0,"N"
"Client50063",57,-5.83,18235.79,37284.75,30006.9,37284.75,18235.79,0.0,360.78,0.0,0.0,0.0,35.68,0.0,22002.0,0.0,0.0,30006.9,0.0,0.0,15284.75,0.0,18235.79,0.0,0.0,-38.0,35.68,3,3,3,"N"
"Client50091",45,7.44,10745.53,1722.89,0.0,1722.89,10745.53,485.94,131.23,356.77,0.0,1364.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.89,0.0,10287.71,0.0,0.0,-1713.37,1590.21,35,8,22,"N"
"Client50101",57,77.63,13273.48,1291.72,0.0,1291.72,13273.48,478.7,0.0,0.0,450.93,1748.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.72,0.0,0.0,12215.19,0.0,-766.07,402.0,10,3,0,"S"
"Client50109",50,33.94,4812.59,2421.03,0.0,2421.03,4812.59,20.68,0.0,368.07,396.59,2420.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.03,0.0,1002.0,3330.62,0.0,-1339.91,2862.83,12,5,9,"S"
"Client50135",44,22.82,28542.09,5.47,0.0,5.47,28542.09,18.98,523.74,0.0,643.26,0.0,0.0,646.25,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,28542.09,0.0,0.0,-823.01,930.71,22,3,41,"S"
"Client50140",46,-5.63,9533.43,0.0,0.0,0.0,9533.43,0.0,296.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9533.43,0.0,0.0,0.0,0.0,0,0,9,"N"
"Client50335",54,-52.76,82369.38,1190.92,40.63,1190.92,82369.38,541.32,529.66,0.0,429.28,0.0,0.0,0.0,0.0,0.0,40.21,0.0,0.0,0.0,1190.92,0.0,82349.38,0.0,0.0,-457.08,31.38,13,3,0,"N"
"Client50420",36,117.51,72075.27,0.0,0.0,0.0,72075.27,0.0,437.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72075.27,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client50833",63,32.48,4086.35,2242.04,1617.75,2242.04,4086.35,743.14,0.0,1012.66,1340.94,2258.95,844.09,0.0,0.0,0.0,1600.9,0.0,0.0,0.0,2242.04,0.0,0.0,3496.34,0.0,-780.93,0.0,12,0,0,"S"
"Client50857",31,49.38,51.99,8065.58,0.0,8065.58,51.99,0.0,0.0,51.99,868.89,1329.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8065.58,0.0,0.0,0.0,0.0,-1187.31,7329.7,21,4,3,"S"
"Client50880",59,16.29,11948.37,4158.44,0.0,4158.44,11948.37,171.22,250.31,0.0,0.0,1354.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158.44,0.0,10806.68,1143.69,0.0,-1575.33,2504.37,21,5,0,"S"
"Client50930",55,10.82,138.29,870.68,0.0,870.68,138.29,119.89,0.0,0.0,0.0,854.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.68,0.0,0.0,138.29,0.0,-233.27,402.0,8,3,0,"N"
"Client50936",60,57.53,6497.4,0.0,907.76,0.0,6497.4,87.64,0.0,391.27,0.0,0.0,0.0,0.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5011.47,0.0,-47824.35,24963.38,30,8,108,"S"
"Client51038",43,0.1,43.42,785.96,107.37,785.96,43.42,24.99,0.0,43.42,0.0,0.0,1102.26,0.0,0.0,0.0,105.15,0.0,0.0,0.0,785.96,0.0,0.0,0.0,0.0,-998.0,1502.0,4,3,3,"S"
"Client51058",65,-49.22,229.63,15731.51,21392.44,15731.51,229.63,807.63,0.0,0.0,32.0,2157.79,0.0,0.0,0.0,0.0,1827.2,19371.95,0.0,0.0,15731.51,0.0,0.0,0.0,0.0,-1440.13,3648.47,27,4,0,"N"
"Client51102",69,7.89,821.63,1659.0,0.0,1659.0,821.63,1321.58,0.0,1921.63,0.0,2662.93,1249.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,-1079.43,1249.82,12,4,0,"S"
"Client51121",56,6.98,1282.62,1612.51,1390.18,1612.51,1282.62,2596.4,0.0,0.0,676.27,1979.61,0.0,0.0,0.0,0.0,1396.48,0.0,0.0,0.0,1612.51,0.0,0.0,1282.62,0.0,-2501.97,3174.61,21,5,22,"N"
"Client51226",49,157.96,157805.08,0.0,0.0,0.0,157805.08,38.6,772.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.78,0.0,0.0,156312.4,0.0,0.0,-1732.44,0.0,7,0,0,"S"
"Client51255",43,44.43,9270.18,2544.93,0.0,2544.93,9270.18,336.07,0.0,0.0,728.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.93,0.0,0.0,9270.18,0.0,-424.95,0.0,5,0,0,"S"
"Client51316",38,-64.26,57114.24,4864.45,1617.48,4864.45,57114.24,324.33,198.83,30.7,207.88,1058.7,0.0,0.0,0.0,0.0,1535.01,0.0,0.0,0.0,4864.45,0.0,57085.74,0.0,0.0,-912.64,1058.7,17,3,8,"S"
"Client51331",56,-73.43,109974.19,1698.81,0.0,1698.81,109974.19,66.93,845.01,115.53,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.81,0.0,107371.25,2002.0,0.0,-683.39,2824.31,6,5,7,"S"
